ticker,company_name,industry,kpi_name,kpi_category,kpi_unit,kpi_output_type,kpi_description,kpi_tags,kpi_source,kpi_formula,var_a_type,var_a_name,var_b_type,var_b_name
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Geographical Sales - Canada Sales,Geographical Sales,$,$,Currency value of Geographic Sales,"canadasales, low, lowe's companies, home improvement retailers",EventVester,A,A,Geographic Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Geographical Sales - International Sales,Geographical Sales,$,$,Currency value of Geographic Sales,"internationalsales, low, lowe's companies, home improvement retailers",EventVester,A,A,Geographic Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,"Geographical Sales - United States	",Geographical Sales,$,$,Currency value of Geographic Sales,"unitedstates	, low, lowe's companies, home improvement retailers",EventVester,A,A,Geographic Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Merchandise Sales - Building Products Sales,Merchandise Sales,$,$,Currency value of Sales,"merch isesales,  buildingproductssales, low, lowe's companies, home improvement retailers",EventVester,A,A,Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Merchandise Sales - Hardlines Sales,Merchandise Sales,$,$,Currency value of Sales,"merch isesales,  hardlinessales, low, lowe's companies, home improvement retailers",EventVester,A,A,Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Merchandise Sales - Home Decor Sales,Merchandise Sales,$,$,Currency value of Sales,"merch isesales,  homedecorsales, low, lowe's companies, home improvement retailers",EventVester,A,A,Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Merchandise Sales - Other Sales,Merchandise Sales,$,$,Currency value of Sales,"merch isesales,  othersales, low, lowe's companies, home improvement retailers",EventVester,A,A,Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Net sales,Net sales,$,$,Currency value of Net Sales,"net sales,  net sales, low, lowe's companies, home improvement retailers",EventVester,A-B,A,Net Sales,B,Previous Period Sales
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Net sales - Other,Net sales,$,$,Currency value of Net Sales,"net sales,  other, low, lowe's companies, home improvement retailers",EventVester,A-B,A,Net Sales,B,Previous Period Sales
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Net sales - Products,Net sales,$,$,Currency value of Net Sales,"net sales,  products, low, lowe's companies, home improvement retailers",EventVester,A-B,A,Net Sales,B,Previous Period Sales
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Net sales - Services,Net sales,$,$,Currency value of Net Sales,"net sales,  services, low, lowe's companies, home improvement retailers",EventVester,A-B,A,Net Sales,B,Previous Period Sales
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Number of Stores - Company-Operated Stores,Number of Stores,stores,$,Currency value of Store,"stores,  company operated,  stores, low, lowe's companies, home improvement retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Stores,n,Number of Stores
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Number of Stores - Dealer-Operated Stores,Number of Stores,stores,$,Currency value of Store,"stores,  dealeroperated,  stores, low, lowe's companies, home improvement retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Stores,n,Number of Stores
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Operations - Home improved in number,Operations,homes,#,Number of Home Improvement,"operations,  homeimproved,  number, low, lowe's companies, home improvement retailers",EventVester,A,A,Home Improvement,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Operations - Home improved in square feet,Operations,sqf,A,Area of Home Improvement,"operations,  homeimproved,  squarefeet, low, lowe's companies, home improvement retailers",EventVester,A,A,Home Improvement,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Sales Floor Square Feet,Sales Floor Square Feet,,$,Currency value of Sales,"salesfloorsquarefeet, low, lowe's companies, home improvement retailers",EventVester,A,A,Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Segment sales - Other Sales,Segment sales,$,$,Currency value of Segment Sales,"segmentsales,  othersales, low, lowe's companies, home improvement retailers",EventVester,A,A,Segment Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Segment sales - Products Sales,Segment sales,$,$,Currency value of Segment Sales,"segmentsales,  productssales, low, lowe's companies, home improvement retailers",EventVester,A,A,Segment Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Segment sales - Services Sales,Segment sales,$,$,Currency value of Segment Sales,"segmentsales,  servicessales, low, lowe's companies, home improvement retailers",EventVester,A,A,Segment Sales,,
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Store Size - Average Store Size Selling Square Feet ,Store Size,stores,$,Currency value of Average Store Selling,"storesize,  average,  storesizesellingsquarefeet, low, lowe's companies, home improvement retailers",EventVester,SUM(A1+A2+...+An)/n,Ai,Average Stores Selling,n,Number of Stores
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Operating clubs - Total operating clubs,Operating clubs,clus,#,Number of Total Clubs,"operatingclubs,  totaloperatingclubs, bj, bj's wholesale club holdings , hypermarkets & supercenters",EventVester,A,A,Total Clubs,,
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue - Gasoline and Other,Segment Revenue,%,%,Percentage of Segment Revenue,"segment,  revenue,  gasoline,  other, bj, bj's wholesale club holdings , hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue - General Merchandise & Services,Segment Revenue,%,%,Percentage of Segment Revenue,"segment,  revenue,  generalmerch,  ise,  services, bj, bj's wholesale club holdings , hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue - Grocery,Segment Revenue,%,%,Percentage of Segment Revenue,"segment,  revenue,  grocery, bj, bj's wholesale club holdings , hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue - Membership fee income,Segment Revenue,$,$,Currency value of Segment Members Revenue,"segment,  revenue,  membershipfeeome, bj, bj's wholesale club holdings , hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Members Revenue,n,Number of Segments
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue - Net Sales,Segment Revenue,$,$,Currency value of Segment Net Sales Revenue,"segment,  revenue,  net sales, bj, bj's wholesale club holdings , hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Sales Revenue,n,Number of Segments
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Fuel - Fuel gallons on a same-store basis,Fuel,%,%,Percentage of Store Fuel Consumption,"fuelgallonsonasame,  storebasis, casy, caseys general stores , hypermarkets & supercenters",EventVester,(A-B)/A,A,Stores Fuel Consumption,B,Stores Fuel Consumption previous period
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,New Stores - Acquisitions,New Stores,stores,$,Currency value of New Store,"new store,  acquisitions, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,New Stores,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,New stores - Construction,New stores,stores,$,Currency value of New Store,"new store,  construction, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,New Stores,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,No. Of Stores,No. Of Stores,stores,$,Currency value of Store,"stores,  stores, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Stores,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Sales by Category - Fuel Sales,Sales by Category,$,$,Currency value of Sales,"sales,  category,  fuelsales, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Sales,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Sales by Category - Grocery & Other Merchandise Sales,Sales by Category,$,$,Currency value of Sales,"sales,  category,  grocery,  othermerch,  isesales, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Sales,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Sales by Category - Other Sales,Sales by Category,$,$,Currency value of Sales,"sales,  category,  othersales, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Sales,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Sales by Category - Prepared Food & Fountain Sales,Sales by Category,$,$,Currency value of Sales,"sales,  category,  preparedfood,  founta,  sales, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Sales,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Segment Sales - Fuel Sales,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  fuelsales, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Segment Sales - Grocery & Other Merchandise Sales,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  grocery,  othermerch,  isesales, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Segment Sales - Other Sales,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  othersales, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Segment Sales - Prepared Food & Fountain Sales,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  preparedfood,  founta,  sales, casy, caseys general stores , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Cardholders - Total Cardholders,Cardholders,cardholders,$,Currency value of Total,"cardholders,  totalcardholders, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,A,A,Total Cardholders,,
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Geographic Revenue - Revenue from Canadian Operations,Geographic Revenue,$,$,Currency value of Geographic Revenue,"geographic,  revenue,  revenue,  canadianoperations, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Geographic Revenue - Revenue from Other International Operations,Geographic Revenue,$,$,Currency value of Geographic Revenue,"geographic,  revenue,  revenue,  otherinternationaloperations, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Geographic Revenue - Revenue from United States Operations,Geographic Revenue,$,$,Currency value of Geographic Revenue,"geographic,  revenue,  revenue,  unitedstatesoperations, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Members - Household Members,Members,,$,Currency value of Members,"members,  household,  members, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,A,A,Members,,
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Membership Fee Income,Membership Fee Income,$,$,Currency value of Members,"membershipfeeome, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,A,A,Members,,
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Renewal Rate,Renewal Rate,%,%,Renewal Rate,"renewalrate,  renewalrate, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,(A-B)/A,A,New,B,Renewal Rate previous period
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Segment Revenue - Membership fees revenue,Segment Revenue,$,$,Currency value of Segment Members Revenue,"segment,  revenue,  membershipfees,  revenue, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Members Revenue,n,Number of Segments
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Segment Revenue - Net sales,Segment Revenue,$,$,Currency value of Segment Net Sales Revenue,"segment,  revenue,  net sales, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Sales Revenue,n,Number of Segments
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue - Net sales from Ancillary,Sub-segment Revenue,$,$,Currency value of Segment Net Sales Revenue,"subsegment,  revenue,  net sales,  ancillary, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Sales Revenue,n,Number of Segments
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue - Net sales from Ancillary and other,Sub-segment Revenue,$,$,Currency value of Segment Net Sales Revenue,"subsegment,  revenue,  net sales,  ancillary,  other, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Sales Revenue,n,Number of Segments
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue - Net sales from Food and Sundries,Sub-segment Revenue,$,$,Currency value of Segment Net Sales Revenue,"subsegment,  revenue,  net sales,  food,  sundries, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Sales Revenue,n,Number of Segments
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue - Net sales from Fresh Foods,Sub-segment Revenue,$,$,Currency value of Segment Net Sales Revenue,"subsegment,  revenue,  net sales,  freshfoods, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Sales Revenue,n,Number of Segments
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue - Net sales from Hardlines,Sub-segment Revenue,$,$,Currency value of Segment Net Sales Revenue,"subsegment,  revenue,  net sales,  hardlines, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Sales Revenue,n,Number of Segments
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue - Net sales from Softlines,Sub-segment Revenue,$,$,Currency value of Segment Net Sales Revenue,"subsegment,  revenue,  net sales,  softlines, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Sales Revenue,n,Number of Segments
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Warehouses - No. of Warehouses,Warehouses,Warehouses,$,Currency value of Warehouses,"warehouses,  warehouses, cost, costco wholesale corporation, hypermarkets & supercenters",EventVester,A,A,Warehouses,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Digital Comparable Sales,Digital Comparable Sales,% increase,%,Percentage of Sales,"digital,  digital,  comparablesales, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Other - Other Revenue,Other,$,$,Currency value of Revenue,"other,  other,  revenue, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Product Net Sales - Target Credit Card,Product Net Sales,% of revenue,%,Percentage of Net Sales,"product,  net sales,  targetcreditcard, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Net Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Product Net Sales - Target Debit Card,Product Net Sales,% of revenue,%,Percentage of Net Sales,"product,  net sales,  targetdebitcard, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Net Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources - Apparel and accessories,Revenue from other sources,$,$,Currency value of Revenue,"revenue,  othersources,  apparel,  accessories, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources - Beauty and household essentials,Revenue from other sources,$,$,Currency value of Revenue,"revenue,  othersources,  beauty,  householdessentials, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources - Credit card profit sharing,Revenue from other sources,$,$,Currency value of Profit Revenue,"revenue,  othersources,  creditcardprofitsharing, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Profit Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources - Food and beverage,Revenue from other sources,$,$,Currency value of Revenue,"revenue,  othersources,  food,  beverage, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources - Hardlines,Revenue from other sources,$,$,Currency value of Revenue,"revenue,  othersources,  hardlines, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources - Home furnishings and decor,Revenue from other sources,$,$,Currency value of Revenue,"revenue,  othersources,  homefurnishings,  decor, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources - Other Revenue,Revenue from other sources,$,$,Currency value of Revenue,"revenue,  othersources,  other,  revenue, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources - Others,Revenue from other sources,$,$,Currency value of Revenue,"revenue,  othersources,  others, tgt, target corp, hypermarkets & supercenters",EventVester,A,A,Revenue,,
TGT,TARGET CORP,Hypermarkets & Supercenters,Same-day services,Same-day services,% increase,%,Percentage of Same-Day Services,"samedayservices, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Same-Day Services,B,Same-Day Services Revenue previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales - Comparable sales growth in Signature Categories,Segment Net Sales,% of revenue,R,Ratio of Segment Net Sales,"segment,  net sales,  comparablesalesgrowth,  signaturecategories, tgt, target corp, hypermarkets & supercenters",EventVester,A-B,A,Segment Net Sales,B,Previous Period Sales
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales - Digital comparable sales,Segment Net Sales,% increase yoy,%,Percentage of Segment Net Sales,"segment,  net sales,  digital,  comparablesales, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales - Digitally originated comparable sales change,Segment Net Sales,% increase yoy,%,Percentage of Segment Net Sales,"segment,  net sales,  digitallyoriginated,  comparablesaleschange, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales - Sales by Digitally originated,Segment Net Sales,% of revenue,%,Percentage of Segment Net Sales,"segment,  net sales,  salesbydigitallyoriginated, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales - Sales by Stores Originated,Segment Net Sales,% of revenue,%,Percentage of Segment Net Store Sales,"segment,  net sales,  salesby,  stores,  originated, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Stores Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,"Segment Net Sales - Same-day services (Order Pick Up, Drive Up and Shipt)",Segment Net Sales,% increase yoy,%,Percentage of Segment Net Sales,"segment,  net sales,  samedayservices(orderpickup,  driveup,  shipt), tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,"Segment Net Sales - Same-day services (Order Pick Up, Drive Up and Shipt)",Segment Net Sales,% of digital sales,%,Percentage of Segment Net Sales,"segment,  net sales,  samedayservices(orderpickup,  driveup,  shipt), tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales - Stores originated channel comparable sales,Segment Net Sales,% increase yoy,%,Percentage of Segment Net Store Sales,"segment,  net sales,  stores,  originatedchannel,  comparablesales, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Stores Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales - Stores originated channel comparable sales change,Segment Net Sales,% decrease yoy,%,Percentage of Segment Net Store Sales,"segment,  net sales,  stores,  originatedchannel,  comparablesaleschange, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Stores Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales - Stores originated channel comparable sales change,Segment Net Sales,% increase yoy,%,Percentage of Segment Net Store Sales,"segment,  net sales,  stores,  originatedchannel,  comparablesaleschange, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Net Stores Sales,B,Sales previous period
TGT,TARGET CORP,Hypermarkets & Supercenters,Store Comparable Sales,Store Comparable Sales,% increase,%,Percentage of Store Sales,"store,  store,  comparablesales, tgt, target corp, hypermarkets & supercenters",EventVester,(A-B)/A,A,Stores Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Global Segment Sales - Global eCommerce sales,Global Segment Sales,% increase yoy,%,Percentage of Segment Sales,"globalecommercesales, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Member Subscription - Sam's Club Member Count,Member Subscription,%,%,Percentage of Count Members,"samsclubmembercount, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Count Members,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,Other - Membership and other income,Other,$,$,Currency value of Members,"other,  membership,  otherome, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Members,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Sam's Club eCommerce sales,Segment Sales,%,#,Number of Segment Sales,"segmentsales,  samsclubecommercesales, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Sam's Club eCommerce sales,Segment Sales,% increase yoy,%,Percentage of Segment Sales,"segmentsales,  samsclubecommercesales, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,eCommerce Sales Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Sam's Club comp sales with fuel,Segment Sales,%,#,Number of Segment Sales,"segmentsales,  samsclub,  compsales,  fuel, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Sam's Club comp sales with fuel,Segment Sales,% decrease yoy,%,Percentage of Segment Sales,"segmentsales,  samsclub,  compsales,  fuel, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Sam's Club comp sales with fuel,Segment Sales,% increase yoy,%,Percentage of Segment Sales,"segmentsales,  samsclub,  compsales,  fuel, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Sam's Club comp sales without fuel,Segment Sales,% decrease yoy,%,Percentage of Segment Sales,"segmentsales,  samsclub,  compsales,  outfuel, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Sam's Club comp sales without fuel,Segment Sales,% increase yoy,%,Percentage of Segment Sales,"segmentsales,  samsclub,  compsales,  outfuel, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Sam's Club Sales,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  samsclubsales, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart International Sales,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  walmartinternationalsales, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,"Segment Sales - Walmart International Sales, Excluding currency",Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  walmartinternationalsales,  excludingcurrency, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,"Segment Sales - Walmart International Sales, Excluding currency",Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  walmartinternationalsales,  excludingcurrency, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart U.S Sales,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  walmart,  US,  sales, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart U.S. comp sales with fuel,Segment Sales,%,#,Number of Segment Sales,"segmentsales,  walmart,  US,  compsales,  fuel, wmt, walmart , hypermarkets & supercenters",EventVester,A,A,Segment Sales,,
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart U.S. comp sales with fuel,Segment Sales,% decrease yoy,%,Percentage of Segment Sales,"segmentsales,  walmart,  US,  compsales,  fuel, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart U.S. comp sales with fuel,Segment Sales,% increase yoy,%,Percentage of Segment Sales,"segmentsales,  walmart,  US,  compsales,  fuel, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart U.S. comp sales without fuel,Segment Sales,% decrease yoy,%,Percentage of Segment Sales,"segmentsales,  walmart,  US,  compsales,  outfuel, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart U.S. comp sales without fuel,Segment Sales,% increase yoy,%,Percentage of Segment Sales,"segmentsales,  walmart,  US,  compsales,  outfuel, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart U.S. eCommerce sales,Segment Sales,%,%,Percentage of Segment Sales,"segmentsales,  walmart,  US,  ecommercesales, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales - Walmart U.S. eCommerce sales,Segment Sales,% increase yoy,%,Percentage of Segment Sales,"segmentsales,  walmart,  US,  ecommercesales, wmt, walmart , hypermarkets & supercenters",EventVester,(A-B)/A,A,Segment Sales,B,Sales previous period
